data,date,time,alertDate,category,category_desc,matrix_id,rid,cleaned_city,outLat,outLong,inLat,inLong
 אשקלון 250,2014-07-28,17:13:07,2014-07-28T17:13:00,1,ירי רקטות וטילים,1,69,אשקלון,31.6687885,34.5742523,31.513,34.452
 אשקלון 247,2014-07-28,17:13:07,2014-07-28T17:13:00,1,ירי רקטות וטילים,1,69,אשקלון,31.6687885,34.5742523,31.513,34.452
אשקלון 246,2014-07-28,17:13:24,2014-07-28T17:13:00,1,ירי רקטות וטילים,1,70,אשקלון,31.6687885,34.5742523,31.513,34.452
 אשקלון 250,2014-07-28,17:13:24,2014-07-28T17:13:00,1,ירי רקטות וטילים,1,70,אשקלון,31.6687885,34.5742523,31.513,34.452
 אשקלון 247,2014-07-28,17:13:24,2014-07-28T17:13:00,1,ירי רקטות וטילים,1,70,אשקלון,31.6687885,34.5742523,31.513,34.452
אשקלון 247,2014-07-28,17:13:32,2014-07-28T17:14:00,1,ירי רקטות וטילים,1,71,אשקלון,31.6687885,34.5742523,31.513,34.452
עוטף עזה 231,2014-07-28,18:08:30,2014-07-28T18:09:00,1,ירי רקטות וטילים,1,72,עוטף עזה,31.046051,34.851612,31.513,34.452
אשדוד 271,2014-07-28,18:19:54,2014-07-28T18:20:00,1,ירי רקטות וטילים,1,73,אשדוד,31.804381,34.655314,31.513,34.452
אשקלון 245,2014-07-28,18:20:36,2014-07-28T18:21:00,1,ירי רקטות וטילים,1,74,אשקלון,31.6687885,34.5742523,31.513,34.452
 אשדוד 272,2014-07-28,18:20:36,2014-07-28T18:21:00,1,ירי רקטות וטילים,1,74,אשדוד,31.804381,34.655314,31.513,34.452
באר שבע 288,2014-07-28,18:39:23,2014-07-28T18:39:00,1,ירי רקטות וטילים,1,75,באר שבע,31.2521018,34.7867691,31.513,34.452
באר שבע 288,2014-07-28,18:39:34,2014-07-28T18:40:00,1,ירי רקטות וטילים,1,76,באר שבע,31.2521018,34.7867691,31.513,34.452
 באר שבע 289,2014-07-28,18:39:34,2014-07-28T18:40:00,1,ירי רקטות וטילים,1,76,באר שבע,31.2521018,34.7867691,31.513,34.452
באר שבע 288,2014-07-28,18:39:39,2014-07-28T18:40:00,1,ירי רקטות וטילים,1,77,באר שבע,31.2521018,34.7867691,31.513,34.452
 אשקלון 256,2014-07-28,18:39:39,2014-07-28T18:40:00,1,ירי רקטות וטילים,1,77,אשקלון,31.6687885,34.5742523,31.513,34.452
 באר שבע 289,2014-07-28,18:39:39,2014-07-28T18:40:00,1,ירי רקטות וטילים,1,77,באר שבע,31.2521018,34.7867691,31.513,34.452
אשקלון 256,2014-07-28,18:40:05,2014-07-28T18:40:00,1,ירי רקטות וטילים,1,78,אשקלון,31.6687885,34.5742523,31.513,34.452
 באר שבע 289,2014-07-28,18:40:05,2014-07-28T18:40:00,1,ירי רקטות וטילים,1,78,באר שבע,31.2521018,34.7867691,31.513,34.452
באר שבע 289,2014-07-28,18:40:06,2014-07-28T18:40:00,1,ירי רקטות וטילים,1,79,באר שבע,31.2521018,34.7867691,31.513,34.452
עוטף עזה 218,2014-07-28,18:41:03,2014-07-28T18:41:00,1,ירי רקטות וטילים,1,80,עוטף עזה,31.046051,34.851612,31.513,34.452
מנשה 102,2014-07-28,19:09:37,2014-07-28T19:10:00,1,ירי רקטות וטילים,1,81,מנשה,32.4577897,35.0222946,31.513,34.452
 כרמל 82,2014-07-28,19:09:37,2014-07-28T19:10:00,1,ירי רקטות וטילים,1,81,כרמל,32.80263,34.983837,31.513,34.452
 כרמל 81,2014-07-28,19:09:37,2014-07-28T19:10:00,1,ירי רקטות וטילים,1,81,כרמל,32.80263,34.983837,31.513,34.452
מנשה 102,2014-07-28,19:10:34,2014-07-28T19:11:00,1,ירי רקטות וטילים,1,82,מנשה,32.4577897,35.0222946,31.513,34.452
מנשה 102,2014-07-28,19:10:49,2014-07-28T19:11:00,1,ירי רקטות וטילים,1,83,מנשה,32.4577897,35.0222946,31.513,34.452
 מנשה 104,2014-07-28,19:10:49,2014-07-28T19:11:00,1,ירי רקטות וטילים,1,83,מנשה,32.4577897,35.0222946,31.513,34.452
מנשה 104,2014-07-28,19:11:04,2014-07-28T19:11:00,1,ירי רקטות וטילים,1,84,מנשה,32.4577897,35.0222946,31.513,34.452
מנשה 104,2014-07-28,19:11:04,2014-07-28T19:11:00,1,ירי רקטות וטילים,1,85,מנשה,32.4577897,35.0222946,31.513,34.452
מנשה 107,2014-07-28,19:11:28,2014-07-28T19:11:00,1,ירי רקטות וטילים,1,86,מנשה,32.4577897,35.0222946,31.513,34.452
 מנשה 104,2014-07-28,19:11:28,2014-07-28T19:11:00,1,ירי רקטות וטילים,1,86,מנשה,32.4577897,35.0222946,31.513,34.452
 מנשה 105,2014-07-28,19:11:28,2014-07-28T19:11:00,1,ירי רקטות וטילים,1,86,מנשה,32.4577897,35.0222946,31.513,34.452
מנשה 107,2014-07-28,19:12:16,2014-07-28T19:12:00,1,ירי רקטות וטילים,1,87,מנשה,32.4577897,35.0222946,31.513,34.452
 מנשה 105,2014-07-28,19:12:16,2014-07-28T19:12:00,1,ירי רקטות וטילים,1,87,מנשה,32.4577897,35.0222946,31.513,34.452
עוטף עזה 217,2014-07-28,19:21:36,2014-07-28T19:22:00,1,ירי רקטות וטילים,1,88,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 217,2014-07-28,19:22:01,2014-07-28T19:22:00,1,ירי רקטות וטילים,1,89,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 237,2014-07-28,20:09:53,2014-07-28T20:10:00,1,ירי רקטות וטילים,1,90,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 237,2014-07-28,20:09:53,2014-07-28T20:10:00,1,ירי רקטות וטילים,1,91,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 237,2014-07-28,20:42:05,2014-07-28T20:42:00,1,ירי רקטות וטילים,1,92,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 236,2014-07-28,21:56:16,2014-07-28T21:56:00,1,ירי רקטות וטילים,1,93,עוטף עזה,31.046051,34.851612,31.513,34.452
 אשקלון 238,2014-07-28,21:56:16,2014-07-28T21:56:00,1,ירי רקטות וטילים,1,93,אשקלון,31.6687885,34.5742523,31.513,34.452
 עוטף עזה 238,2014-07-28,21:56:16,2014-07-28T21:56:00,1,ירי רקטות וטילים,1,93,עוטף עזה,31.046051,34.851612,31.513,34.452
אשקלון 238,2014-07-28,21:56:33,2014-07-28T21:57:00,1,ירי רקטות וטילים,1,94,אשקלון,31.6687885,34.5742523,31.513,34.452
 עוטף עזה 238,2014-07-28,21:56:33,2014-07-28T21:57:00,1,ירי רקטות וטילים,1,94,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 237,2014-07-28,21:57:30,2014-07-28T21:58:00,1,ירי רקטות וטילים,1,95,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 237,2014-07-29,02:14:38,2014-07-29T02:15:00,1,ירי רקטות וטילים,1,96,עוטף עזה,31.046051,34.851612,31.513,34.452
אשדוד 275,2014-07-29,02:28:45,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,97,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 268,2014-07-29,02:28:45,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,97,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 266,2014-07-29,02:28:45,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,97,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 273,2014-07-29,02:28:45,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,97,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 267,2014-07-29,02:28:45,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,97,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 272,2014-07-29,02:28:45,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,97,אשדוד,31.804381,34.655314,31.513,34.452
אשדוד 271,2014-07-29,02:28:53,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,98,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 275,2014-07-29,02:28:53,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,98,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 268,2014-07-29,02:28:53,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,98,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 266,2014-07-29,02:28:53,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,98,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 273,2014-07-29,02:28:53,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,98,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 267,2014-07-29,02:28:53,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,98,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 272,2014-07-29,02:28:53,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,98,אשדוד,31.804381,34.655314,31.513,34.452
אשדוד 271,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,99,אשדוד,31.804381,34.655314,31.513,34.452
 שפלה 175,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,99,שפלה,31.7255977,34.9286096,31.513,34.452
 אשדוד 275,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,99,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 268,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,99,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 266,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,99,אשדוד,31.804381,34.655314,31.513,34.452
 שפלה 169,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,99,שפלה,32.149653,34.9552549,31.513,34.452
 שפלה 178,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,99,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 179,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,99,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 170,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,99,שפלה,32.0990853,34.8594174,31.513,34.452
 אשדוד 273,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,99,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 267,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,99,אשדוד,31.804381,34.655314,31.513,34.452
 שפלה 173,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,99,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 174,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,99,שפלה,32.0990853,34.8594174,31.513,34.452
 אשדוד 272,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,99,אשדוד,31.804381,34.655314,31.513,34.452
אשדוד 271,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,100,אשדוד,31.804381,34.655314,31.513,34.452
 שפלה 175,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,100,שפלה,31.7255977,34.9286096,31.513,34.452
 אשדוד 275,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,100,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 268,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,100,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 266,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,100,אשדוד,31.804381,34.655314,31.513,34.452
 שפלה 169,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,100,שפלה,32.149653,34.9552549,31.513,34.452
 שפלה 178,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,100,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 179,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,100,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 170,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,100,שפלה,32.0990853,34.8594174,31.513,34.452
 אשדוד 273,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,100,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 267,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,100,אשדוד,31.804381,34.655314,31.513,34.452
 שפלה 173,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,100,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 174,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,100,שפלה,32.0990853,34.8594174,31.513,34.452
 אשדוד 272,2014-07-29,02:29:13,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,100,אשדוד,31.804381,34.655314,31.513,34.452
אשדוד 271,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101,אשדוד,31.804381,34.655314,31.513,34.452
 שפלה 175,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101,שפלה,31.7255977,34.9286096,31.513,34.452
 אשדוד 268,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 266,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101,אשדוד,31.804381,34.655314,31.513,34.452
 שפלה 169,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101,שפלה,32.149653,34.9552549,31.513,34.452
 שפלה 178,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 179,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 170,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101,שפלה,32.0990853,34.8594174,31.513,34.452
 אשדוד 273,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 267,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101,אשדוד,31.804381,34.655314,31.513,34.452
 שפלה 173,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 174,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101,שפלה,32.0990853,34.8594174,31.513,34.452
אשדוד 271,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102,אשדוד,31.804381,34.655314,31.513,34.452
 שפלה 175,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102,שפלה,31.7255977,34.9286096,31.513,34.452
 אשדוד 268,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 266,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102,אשדוד,31.804381,34.655314,31.513,34.452
 שפלה 169,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102,שפלה,32.149653,34.9552549,31.513,34.452
 שפלה 178,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 179,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 170,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102,שפלה,32.0990853,34.8594174,31.513,34.452
 אשדוד 273,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 267,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102,אשדוד,31.804381,34.655314,31.513,34.452
 שפלה 173,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 174,2014-07-29,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102,שפלה,32.0990853,34.8594174,31.513,34.452
שפלה 175,2014-07-29,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103,שפלה,31.7255977,34.9286096,31.513,34.452
 אשדוד 268,2014-07-29,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 266,2014-07-29,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103,אשדוד,31.804381,34.655314,31.513,34.452
 שפלה 169,2014-07-29,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103,שפלה,32.149653,34.9552549,31.513,34.452
 שפלה 178,2014-07-29,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 179,2014-07-29,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 170,2014-07-29,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103,שפלה,32.0990853,34.8594174,31.513,34.452
 אשדוד 273,2014-07-29,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 267,2014-07-29,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103,אשדוד,31.804381,34.655314,31.513,34.452
 שפלה 173,2014-07-29,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 174,2014-07-29,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103,שפלה,32.0990853,34.8594174,31.513,34.452
שפלה 175,2014-07-29,02:29:42,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,104,שפלה,31.7255977,34.9286096,31.513,34.452
 שפלה 169,2014-07-29,02:29:42,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,104,שפלה,32.149653,34.9552549,31.513,34.452
 שפלה 178,2014-07-29,02:29:42,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,104,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 179,2014-07-29,02:29:42,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,104,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 170,2014-07-29,02:29:42,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,104,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 173,2014-07-29,02:29:42,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,104,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 174,2014-07-29,02:29:42,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,104,שפלה,32.0990853,34.8594174,31.513,34.452
דן 157,2014-07-29,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105,דן,33.239637,35.653953,33.2677512,35.5735599
 שפלה 175,2014-07-29,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105,שפלה,31.7255977,34.9286096,31.513,34.452
 דן 162,2014-07-29,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105,דן,33.239637,35.653953,33.2677512,35.5735599
 שפלה 182,2014-07-29,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 169,2014-07-29,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105,שפלה,32.149653,34.9552549,31.513,34.452
 שפלה 178,2014-07-29,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 179,2014-07-29,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 170,2014-07-29,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 183,2014-07-29,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 173,2014-07-29,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105,שפלה,32.0990853,34.8594174,31.513,34.452
 שפלה 174,2014-07-29,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105,שפלה,32.0990853,34.8594174,31.513,34.452
